OID_COUSUB_22|GEOID_COUSUB_22|NAMELSAD_COUSUB_22|AREALAND_COUSUB_22|AREAWATER_COUSUB_22|MTFCC_COUSUB_22|CLASSFP_COUSUB_22|FUNCSTAT_COUSUB_22|OID_BLKGRP_20|GEOID_BLKGRP_20|NAMELSAD_BLKGRP_20|AREALAND_BLKGRP_20|AREAWATER_BLKGRP_20|MTFCC_BLKGRP_20|FUNCSTAT_BLKGRP_20|AREALAND_PART|AREAWATER_PART
27690338929748|0914067610|Seymour town|37600679|1190094|G4040|T1|A|2087015514133438|090091302023|Block Group 3|2579511|0|G5030|S|2579511|0
27690338929748|0914067610|Seymour town|37600679|1190094|G4040|T1|A|2087015514133406|090091302024|Block Group 4|1866912|76430|G5030|S|1866912|76430
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|20870697266360|090011101001|Block Group 1|446239|54250|G5030|S|446239|54250
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|20870697266350|090011101002|Block Group 2|341358|33277|G5030|S|341358|33277
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|20870697258803|090011102011|Block Group 1|1903613|397179|G5030|S|1903613|397179
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|20870697259217|090011102012|Block Group 2|911407|0|G5030|S|911407|0
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|2087015672789379|090011102013|Block Group 3|418190|0|G5030|S|418190|0
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|20870697266364|090011102021|Block Group 1|2981816|76222|G5030|S|2981816|76222
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|20870697266411|090011102022|Block Group 2|2482286|482762|G5030|S|2482286|482762
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|20870697266367|090011102023|Block Group 3|4839520|0|G5030|S|4839520|0
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|20870697266370|090011103011|Block Group 1|923915|0|G5030|S|923915|0
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|208703716548670|090011103012|Block Group 2|2842253|11991|G5030|S|2842253|11991
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|208703716548678|090011103013|Block Group 3|4045808|0|G5030|S|4045808|0
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|20870697266385|090011103014|Block Group 4|2524318|74131|G5030|S|2524318|74131
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|20870697266391|090011103021|Block Group 1|4048356|1433163|G5030|S|4048356|1433163
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|20870697266388|090011103022|Block Group 2|3807670|9908|G5030|S|3807670|9908
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|208703716548708|090011104001|Block Group 1|3141967|20173|G5030|S|3141967|20173
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|20870697266393|090011104002|Block Group 2|3980553|0|G5030|S|3980553|0
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|20870697266396|090011104003|Block Group 3|3716028|16859|G5030|S|3716028|16859
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|20870697266408|090011105001|Block Group 1|2610741|0|G5030|S|2610741|0
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|20870697296139|090011105002|Block Group 2|4086413|0|G5030|S|4086413|0
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|20870697266405|090011105003|Block Group 3|4412246|74156|G5030|S|4412246|74156
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|20870697266402|090011105004|Block Group 4|1965534|0|G5030|S|1965534|0
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|2087015672789318|090011106011|Block Group 1|3174552|3411|G5030|S|3174552|3411
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|2087015672789310|090011106012|Block Group 2|9422470|0|G5030|S|9422470|0
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|2087015672789375|090011106021|Block Group 1|468084|27961|G5030|S|468084|27961
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|2087015672789317|090011106022|Block Group 2|2729553|350309|G5030|S|2729553|350309
27690697821330|0914068170|Shelton town|79334981|3292855|G4040|T5|C|2087015672789315|090011106023|Block Group 3|7110091|227103|G5030|S|7110091|227103
27690338929749|0914069640|Southbury town|101023391|2743300|G4040|T1|A|208703716588677|090093481111|Block Group 1|11919408|424230|G5030|S|11919408|424230
27690338929749|0914069640|Southbury town|101023391|2743300|G4040|T1|A|20870338700988|090093481112|Block Group 2|22995525|1497640|G5030|S|22995525|1497640
27690338929749|0914069640|Southbury town|101023391|2743300|G4040|T1|A|20870338701109|090093481221|Block Group 1|7139983|0|G5030|S|7139983|0
27690338929749|0914069640|Southbury town|101023391|2743300|G4040|T1|A|20870338701172|090093481222|Block Group 2|4905137|0|G5030|S|4905137|0
27690338929749|0914069640|Southbury town|101023391|2743300|G4040|T1|A|2087015514133451|090093481223|Block Group 3|8019955|0|G5030|S|8019955|0
27690338929749|0914069640|Southbury town|101023391|2743300|G4040|T1|A|20870338701285|090093481231|Block Group 1|7726607|626657|G5030|S|7726607|626657
27690338929749|0914069640|Southbury town|101023391|2743300|G4040|T1|A|20870338701225|090093481232|Block Group 2|9189580|0|G5030|S|9189580|0
27690338929749|0914069640|Southbury town|101023391|2743300|G4040|T1|A|20870338701345|090093481233|Block Group 3|10900229|0|G5030|S|10900229|0
27690338929749|0914069640|Southbury town|101023391|2743300|G4040|T1|A|208703716588680|090093481241|Block Group 1|4470018|24628|G5030|S|4470018|24628
27690338929749|0914069640|Southbury town|101023391|2743300|G4040|T1|A|208703716588898|090093481242|Block Group 2|3654711|69184|G5030|S|3654711|69184
27690338929749|0914069640|Southbury town|101023391|2743300|G4040|T1|A|2087015514133450|090093481251|Block Group 1|6951243|95346|G5030|S|6951243|95346
27690338929749|0914069640|Southbury town|101023391|2743300|G4040|T1|A|208703716588894|090093481252|Block Group 2|431268|0|G5030|S|431268|0
27690338929749|0914069640|Southbury town|101023391|2743300|G4040|T1|A|2087015514133378|090093481253|Block Group 3|2719727|5615|G5030|S|2719727|5615
27690347493860|0914075730|Thomaston town|31050035|561748|G4040|T1|A|20870347432449|090053491001|Block Group 1|5980994|249301|G5030|S|5980994|249301
27690347493860|0914075730|Thomaston town|31050035|561748|G4040|T1|A|20870347432501|090053491002|Block Group 2|2957956|21453|G5030|S|2957956|21453
27690347493860|0914075730|Thomaston town|31050035|561748|G4040|T1|A|20870347432555|090053491003|Block Group 3|5903103|24784|G5030|S|5903103|24784
27690347493860|0914075730|Thomaston town|31050035|561748|G4040|T1|A|2087015672492347|090053491004|Block Group 4|7057961|67332|G5030|S|7057961|67332
27690347493860|0914075730|Thomaston town|31050035|561748|G4040|T1|A|20870347432654|090053492001|Block Group 1|5663728|122729|G5030|S|5663728|122729
27690347493860|0914075730|Thomaston town|31050035|561748|G4040|T1|A|208703716547744|090053492002|Block Group 2|912417|17409|G5030|S|912417|17409
27690347493860|0914075730|Thomaston town|31050035|561748|G4040|T1|A|20870347432601|090053492003|Block Group 3|2573876|58740|G5030|S|2573876|58740
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|2087015514133305|090093501011|Block Group 1|211407|0|G5030|S|211407|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|2087015514133300|090093501012|Block Group 2|155716|0|G5030|S|155716|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|2087015514133307|090093501013|Block Group 3|263925|0|G5030|S|263925|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|2087015514133302|090093501014|Block Group 4|544757|0|G5030|S|544757|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338703934|090093502001|Block Group 1|97394|0|G5030|S|97394|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338703882|090093502002|Block Group 2|198082|0|G5030|S|198082|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338703830|090093502003|Block Group 3|181619|0|G5030|S|181619|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|2087015514133324|090093502004|Block Group 4|201583|0|G5030|S|201583|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338704085|090093503001|Block Group 1|248319|1964|G5030|S|248319|1964
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338703985|090093503002|Block Group 2|198994|0|G5030|S|198994|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338703773|090093504001|Block Group 1|258171|0|G5030|S|258171|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|208703716588905|090093504002|Block Group 2|166471|0|G5030|S|166471|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338704333|090093505001|Block Group 1|411295|0|G5030|S|411295|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338704576|090093505002|Block Group 2|370245|0|G5030|S|370245|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|208703716588915|090093508001|Block Group 1|153412|0|G5030|S|153412|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338704379|090093508002|Block Group 2|247526|0|G5030|S|247526|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338704426|090093508003|Block Group 3|351003|0|G5030|S|351003|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|2087015514133303|090093508004|Block Group 4|315329|0|G5030|S|315329|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338704681|090093509001|Block Group 1|386506|0|G5030|S|386506|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338704289|090093509002|Block Group 2|375040|0|G5030|S|375040|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338704784|090093510001|Block Group 1|517136|0|G5030|S|517136|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338704838|090093510002|Block Group 2|630564|19789|G5030|S|630564|19789
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338704733|090093510003|Block Group 3|642225|0|G5030|S|642225|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338704881|090093511001|Block Group 1|1839942|0|G5030|S|1839942|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338704930|090093511002|Block Group 2|797403|61962|G5030|S|797403|61962
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|2087015514133504|090093511003|Block Group 3|1402014|211630|G5030|S|1402014|211630
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338704977|090093512001|Block Group 1|1070229|0|G5030|S|1070229|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338705021|090093512002|Block Group 2|188718|0|G5030|S|188718|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338705068|090093512003|Block Group 3|664678|8997|G5030|S|664678|8997
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338705112|090093513001|Block Group 1|397875|0|G5030|S|397875|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|208703716588918|090093513002|Block Group 2|563198|0|G5030|S|563198|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338705262|090093513003|Block Group 3|490810|0|G5030|S|490810|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338705351|090093513004|Block Group 4|844326|5632|G5030|S|844326|5632
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338705401|090093514001|Block Group 1|153740|0|G5030|S|153740|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338705455|090093514002|Block Group 2|228364|0|G5030|S|228364|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338705511|090093514003|Block Group 3|745496|0|G5030|S|745496|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338705759|090093515001|Block Group 1|462778|0|G5030|S|462778|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338705708|090093515002|Block Group 2|605352|51450|G5030|S|605352|51450
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338705612|090093515003|Block Group 3|410387|0|G5030|S|410387|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338705660|090093515004|Block Group 4|1325370|0|G5030|S|1325370|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338726898|090093516011|Block Group 1|372268|0|G5030|S|372268|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338705810|090093516012|Block Group 2|204926|0|G5030|S|204926|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338705916|090093516013|Block Group 3|201853|0|G5030|S|201853|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338731212|090093516014|Block Group 4|374104|0|G5030|S|374104|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338736475|090093516021|Block Group 1|1051682|0|G5030|S|1051682|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338736525|090093516022|Block Group 2|938058|0|G5030|S|938058|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338736424|090093516023|Block Group 3|427574|0|G5030|S|427574|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338736312|090093516024|Block Group 4|1264757|0|G5030|S|1264757|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338706055|090093517001|Block Group 1|411213|0|G5030|S|411213|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338706104|090093517002|Block Group 2|242952|0|G5030|S|242952|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338706153|090093518001|Block Group 1|799166|0|G5030|S|799166|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338706260|090093518002|Block Group 2|1364149|138454|G5030|S|1364149|138454
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338706204|090093518003|Block Group 3|1507020|0|G5030|S|1507020|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338706381|090093519001|Block Group 1|2577126|0|G5030|S|2577126|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338706320|090093519002|Block Group 2|2640966|151596|G5030|S|2640966|151596
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|2087015514133271|090093519003|Block Group 3|1725303|0|G5030|S|1725303|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338731068|090093520001|Block Group 1|853902|0|G5030|S|853902|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338731119|090093520002|Block Group 2|1678732|0|G5030|S|1678732|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338731170|090093520003|Block Group 3|2997776|0|G5030|S|2997776|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338731260|090093521001|Block Group 1|781324|0|G5030|S|781324|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338731364|090093521002|Block Group 2|447096|0|G5030|S|447096|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338731310|090093521003|Block Group 3|484152|0|G5030|S|484152|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338731412|090093522001|Block Group 1|2106150|0|G5030|S|2106150|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338731468|090093523001|Block Group 1|4089336|48838|G5030|S|4089336|48838
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338731016|090093523002|Block Group 2|2409771|146191|G5030|S|2409771|146191
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|208703716588692|090093524001|Block Group 1|1678733|1533|G5030|S|1678733|1533
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|208703716588691|090093524002|Block Group 2|2741229|5044|G5030|S|2741229|5044
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338731638|090093525001|Block Group 1|1830793|37085|G5030|S|1830793|37085
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338731578|090093525002|Block Group 2|1467048|22428|G5030|S|1467048|22428
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338731832|090093526001|Block Group 1|757192|0|G5030|S|757192|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|2087015514133417|090093526002|Block Group 2|701499|0|G5030|S|701499|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|208703716588696|090093526003|Block Group 3|879123|0|G5030|S|879123|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338705562|090093527011|Block Group 1|649541|0|G5030|S|649541|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338731971|090093527012|Block Group 2|518218|0|G5030|S|518218|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|2087015514133414|090093527013|Block Group 3|1786559|0|G5030|S|1786559|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338706012|090093527021|Block Group 1|1317193|8119|G5030|S|1317193|8119
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|2087015514133409|090093527022|Block Group 2|386457|20709|G5030|S|386457|20709
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|2087015514133415|090093527023|Block Group 3|440520|0|G5030|S|440520|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|2087015514133418|090093527024|Block Group 4|730679|0|G5030|S|730679|0
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|208703716588606|090093528001|Block Group 1|2792976|5770|G5030|S|2792976|5770
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|20870338732074|090093528002|Block Group 2|2472114|146390|G5030|S|2472114|146390
27690338929751|0914080070|Waterbury town|73961202|1093581|G4040|T5|C|208703716588604|090093528003|Block Group 3|1542573|0|G5030|S|1542573|0
27690347493864|0914080490|Watertown town|75139016|1304969|G4040|T1|A|20870347434393|090053601001|Block Group 1|1893727|0|G5030|S|1893727|0
27690347493864|0914080490|Watertown town|75139016|1304969|G4040|T1|A|2087015672493519|090053601002|Block Group 2|2833633|0|G5030|S|2833633|0
27690347493864|0914080490|Watertown town|75139016|1304969|G4040|T1|A|20870347434578|090053601003|Block Group 3|1934736|0|G5030|S|1934736|0
27690347493864|0914080490|Watertown town|75139016|1304969|G4040|T1|A|20870347434454|090053601004|Block Group 4|915967|12817|G5030|S|915967|12817
27690347493864|0914080490|Watertown town|75139016|1304969|G4040|T1|A|20870347434331|090053601005|Block Group 5|931711|18477|G5030|S|931711|18477
27690347493864|0914080490|Watertown town|75139016|1304969|G4040|T1|A|2087015672492238|090053601006|Block Group 6|846263|0|G5030|S|846263|0
27690347493864|0914080490|Watertown town|75139016|1304969|G4040|T1|A|20870347434707|090053602001|Block Group 1|15866810|210597|G5030|S|15866810|210597
27690347493864|0914080490|Watertown town|75139016|1304969|G4040|T1|A|208703716547609|090053602002|Block Group 2|4057792|22091|G5030|S|4057792|22091
27690347493864|0914080490|Watertown town|75139016|1304969|G4040|T1|A|2087015672494073|090053602003|Block Group 3|5897960|507578|G5030|S|5897960|507578
27690347493864|0914080490|Watertown town|75139016|1304969|G4040|T1|A|208703716547591|090053602004|Block Group 4|5998109|0|G5030|S|5998109|0
27690347493864|0914080490|Watertown town|75139016|1304969|G4040|T1|A|2087015672493465|090053602005|Block Group 5|6363106|119051|G5030|S|6363106|119051
27690347493864|0914080490|Watertown town|75139016|1304969|G4040|T1|A|2087015672493542|090053602006|Block Group 6|5150274|0|G5030|S|5150274|0
27690347493864|0914080490|Watertown town|75139016|1304969|G4040|T1|A|2087015672493061|090053602007|Block Group 7|11357472|296271|G5030|S|11357472|296271
27690347493864|0914080490|Watertown town|75139016|1304969|G4040|T1|A|20870347434835|090053603001|Block Group 1|891263|0|G5030|S|891263|0
27690347493864|0914080490|Watertown town|75139016|1304969|G4040|T1|A|20870347434962|090053603002|Block Group 2|3651226|64803|G5030|S|3651226|64803
27690347493864|0914080490|Watertown town|75139016|1304969|G4040|T1|A|2087015672492464|090053603003|Block Group 3|1149633|0|G5030|S|1149633|0
27690347493864|0914080490|Watertown town|75139016|1304969|G4040|T1|A|20870347435214|090053604001|Block Group 1|1175967|0|G5030|S|1175967|0
27690347493864|0914080490|Watertown town|75139016|1304969|G4040|T1|A|20870347418284|090053604002|Block Group 2|757563|0|G5030|S|757563|0
27690347493864|0914080490|Watertown town|75139016|1304969|G4040|T1|A|20870347435148|090053604003|Block Group 3|1428972|0|G5030|S|1428972|0
27690347493864|0914080490|Watertown town|75139016|1304969|G4040|T1|A|20870347435083|090053604004|Block Group 4|1079077|24976|G5030|S|1079077|24976
27690347493864|0914080490|Watertown town|75139016|1304969|G4040|T1|A|20870347434896|090053604005|Block Group 5|500178|0|G5030|S|500178|0
27690347493864|0914080490|Watertown town|75139016|1304969|G4040|T1|A|2087015672493326|090053604006|Block Group 6|457577|28308|G5030|S|457577|28308
27690338929753|0914087560|Wolcott town|52800707|1762941|G4040|T1|A|20870338735354|090093611001|Block Group 1|4756837|0|G5030|S|4756837|0
27690338929753|0914087560|Wolcott town|52800707|1762941|G4040|T1|A|20870338735167|090093611002|Block Group 2|3760394|497571|G5030|S|3760394|497571
27690338929753|0914087560|Wolcott town|52800707|1762941|G4040|T1|A|2087015514133448|090093611003|Block Group 3|13570223|270518|G5030|S|13570223|270518
27690338929753|0914087560|Wolcott town|52800707|1762941|G4040|T1|A|2087015514133416|090093611004|Block Group 4|1029704|48319|G5030|S|1029704|48319
27690338929753|0914087560|Wolcott town|52800707|1762941|G4040|T1|A|2087015514133447|090093611005|Block Group 5|1416151|402927|G5030|S|1416151|402927
27690338929753|0914087560|Wolcott town|52800707|1762941|G4040|T1|A|20870338735529|090093612001|Block Group 1|2647267|16957|G5030|S|2647267|16957
27690338929753|0914087560|Wolcott town|52800707|1762941|G4040|T1|A|20870338735473|090093612002|Block Group 2|2102344|263856|G5030|S|2102344|263856
27690338929753|0914087560|Wolcott town|52800707|1762941|G4040|T1|A|20870338735415|090093612003|Block Group 3|4910419|0|G5030|S|4910419|0
27690338929753|0914087560|Wolcott town|52800707|1762941|G4040|T1|A|20870338735585|090093613001|Block Group 1|5805227|81542|G5030|S|5805227|81542
27690338929753|0914087560|Wolcott town|52800707|1762941|G4040|T1|A|20870338735699|090093613002|Block Group 2|3277562|0|G5030|S|3277562|0
27690338929753|0914087560|Wolcott town|52800707|1762941|G4040|T1|A|20870338735644|090093613003|Block Group 3|9524579|181251|G5030|S|9524579|181251
27690347493866|0914087910|Woodbury town|94168480|736698|G4040|T1|A|20870347418453|090053621011|Block Group 1|13848439|125622|G5030|S|13848439|125622
27690347493866|0914087910|Woodbury town|94168480|736698|G4040|T1|A|20870347418858|090053621012|Block Group 2|4729761|0|G5030|S|4729761|0
27690347493866|0914087910|Woodbury town|94168480|736698|G4040|T1|A|20870347419026|090053621013|Block Group 3|7332810|171933|G5030|S|7332810|171933
27690347493866|0914087910|Woodbury town|94168480|736698|G4040|T1|A|20870347418969|090053621021|Block Group 1|14097219|38213|G5030|S|14097219|38213
27690347493866|0914087910|Woodbury town|94168480|736698|G4040|T1|A|20870347418918|090053621022|Block Group 2|14629294|130703|G5030|S|14629294|130703
27690347493866|0914087910|Woodbury town|94168480|736698|G4040|T1|A|20870347418804|090053621023|Block Group 3|17652934|20792|G5030|S|17652934|20792
27690347493866|0914087910|Woodbury town|94168480|736698|G4040|T1|A|20870347419076|090053621024|Block Group 4|13250257|2973|G5030|S|13250257|2973
27690347493866|0914087910|Woodbury town|94168480|736698|G4040|T1|A|2087015672493442|090053621025|Block Group 5|8627766|246462|G5030|S|8627766|246462
27690344313312|0915001430|Ashford town|100392973|1832456|G4040|T1|A|20870344198555|090158301001|Block Group 1|21678087|307085|G5030|S|21678087|307085
27690344313312|0915001430|Ashford town|100392973|1832456|G4040|T1|A|20870344198314|090158301002|Block Group 2|23865206|500163|G5030|S|23865206|500163
27690344313312|0915001430|Ashford town|100392973|1832456|G4040|T1|A|20870344198180|090158301003|Block Group 3|17041196|33879|G5030|S|17041196|33879
27690344313312|0915001430|Ashford town|100392973|1832456|G4040|T1|A|20870344198064|090158301004|Block Group 4|13470786|766829|G5030|S|13470786|766829
27690344313312|0915001430|Ashford town|100392973|1832456|G4040|T1|A|20870344198438|090158301005|Block Group 5|24337698|224500|G5030|S|24337698|224500
27690344313313|0915009190|Brooklyn town|75454825|282000|G4040|T1|A|2087015506703029|090159051011|Block Group 1|3561926|0|G5030|S|3561926|0
27690344313313|0915009190|Brooklyn town|75454825|282000|G4040|T1|A|2087015506698590|090159051012|Block Group 2|14564444|0|G5030|S|14564444|0
27690344313313|0915009190|Brooklyn town|75454825|282000|G4040|T1|A|2087015506703282|090159051013|Block Group 3|8984620|123376|G5030|S|8984620|123376
27690344313313|0915009190|Brooklyn town|75454825|282000|G4040|T1|A|2087015506702499|090159051021|Block Group 1|36791664|158624|G5030|S|36791664|158624
27690344313313|0915009190|Brooklyn town|75454825|282000|G4040|T1|A|2087015506703625|090159051022|Block Group 2|11552171|0|G5030|S|11552171|0
27690344313314|0915012130|Canterbury town|103456495|683775|G4040|T1|A|20870344199410|090159061001|Block Group 1|28206703|347759|G5030|S|28206703|347759
27690344313314|0915012130|Canterbury town|103456495|683775|G4040|T1|A|2087015506698330|090159061002|Block Group 2|28073738|212891|G5030|S|28073738|212891
27690344313314|0915012130|Canterbury town|103456495|683775|G4040|T1|A|20870344199510|090159061003|Block Group 3|20941600|84132|G5030|S|20941600|84132
27690344313314|0915012130|Canterbury town|103456495|683775|G4040|T1|A|2087015506698125|090159061004|Block Group 4|26234454|38993|G5030|S|26234454|38993
27690344313315|0915013810|Chaplin town|50222578|352486|G4040|T1|A|20870344199741|090158150001|Block Group 1|26948807|181889|G5030|S|26948807|181889
27690344313315|0915013810|Chaplin town|50222578|352486|G4040|T1|A|20870344199866|090158150002|Block Group 2|12343113|121146|G5030|S|12343113|121146
27690344313315|0915013810|Chaplin town|50222578|352486|G4040|T1|A|2087015506703366|090158150003|Block Group 3|10930658|49451|G5030|S|10930658|49451
27690344313316|0915021860|Eastford town|74904508|891568|G4040|T1|A|20870344199994|090159022001|Block Group 1|38174101|397409|G5030|S|38174101|397409
27690344313316|0915021860|Eastford town|74904508|891568|G4040|T1|A|2087015506700842|090159022002|Block Group 2|36730407|494159|G5030|S|36730407|494159
27690344313317|0915036000|Hampton town|64988483|1052941|G4040|T1|A|20870344200209|090158200001|Block Group 1|22377639|199844|G5030|S|22377639|199844
27690344313317|0915036000|Hampton town|64988483|1052941|G4040|T1|A|2087015506698447|090158200002|Block Group 2|22411341|73312|G5030|S|22411341|73312
27690344313317|0915036000|Hampton town|64988483|1052941|G4040|T1|A|2087015506702155|090158200003|Block Group 3|20199503|779785|G5030|S|20199503|779785
